strike,type,last_traded_price,last_traded_quantity,trade_volume,best_bid_price,best_bid_quantity,best_ask_price,best_ask_quantity,total_buy_quantity,total_sell_quantity,average_trade_price,exchange_timestamp,open_price,high_price,low_price,close_price,underlaying_price
2750000,CE,24435,20,6738000,24350,20,24425,20,80440,119900,23392,1567154360,28505,36490,14500,26750,2738690
2750000,PE,31685,20,2661280,31600,20,31815,40,68360,35620,35106,1567154360,29000,54830,23805,37370,2738690
2760000,CE,20260,20,5338180,20260,40,20370,40,122400,104180,20209,1567154360,27560,31100,11820,22870,2738690
2760000,PE,37720,20,663780,37290,20,37730,40,43400,30100,38742,1567154360,36935,61575,28020,43235,2738690
2770000,CE,16775,20,4214220,16680,20,16780,20,46640,115960,17027,1567154360,23905,26305,10060,19065,2738690
2770000,PE,43820,20,356820,43700,20,44175,20,42700,31460,46528,1567154360,42180,69195,33100,49575,2738690
2780000,CE,13780,20,5388000,13825,20,13850,20,148920,142760,14308,1567154360,17000,21900,8175,16020,2738690
2780000,PE,50600,20,110240,50300,200,50845,40,45700,27880,52203,1567154360,51035,76665,38715,56015,2738690
2790000,CE,11155,20,3399800,11130,20,11205,40,54220,79980,11476,1567154360,14400,18125,6575,13280,2738690
2790000,PE,54900,20,18620,57500,20,59100,340,33160,25180,63329,1567154360,55000,85815,45500,62795,2738690
2690000,CE,66900,20,8820,64725,60,66500,320,17120,13320,53539,1567154421,67305,79215,42590,67695,2740390
2690000,PE,10665,20,3545040,10655,40,10690,400,53260,46620,14910,1567154421,14400,21940,8455,14380,2740390
2700000,CE,56805,20,373980,57555,20,58195,20,36260,28480,47599,1567154421,62580,72130,35000,54730,2740390
2700000,PE,12900,40,9428260,12845,40,12900,80,138580,161320,17568,1567154421,16000,25935,10195,17240,2740390
2710000,CE,50400,20,315560,50250,20,50750,20,28860,28120,40239,1567154421,56055,64595,30000,50375,2740390
2710000,PE,15340,20,3576080,15315,20,15400,100,45580,96940,20905,1567154421,20280,30465,12230,20640,2740390
2720000,CE,43500,20,1161380,43200,180,43550,100,37300,32960,34290,1567154421,49845,56835,24320,43110,2740390
2720000,PE,18250,20,4585260,18190,20,18285,40,95000,56660,23786,1567154421,25000,35500,14550,24030,2740390
2730000,CE,36830,20,2188780,36675,80,36955,60,45880,47720,30434,1567154421,35110,49640,21510,36655,2740390
2730000,PE,21640,20,3372200,21610,20,21695,40,71600,39840,27254,1567154421,16800,41920,16800,27925,2740390
2740000,CE,31100,20,2925200,30955,40,31045,40,76440,58720,27699,1567154421,39630,42985,17775,31680,2740390
2740000,PE,25830,20,2377760,25760,20,25880,20,47100,36460,30430,1567154421,32900,48050,20345,32170,2740390
2750000,CE,25955,20,6759340,25900,20,25975,40,83780,117960,23398,1567154421,28505,36490,14500,26750,2740390
2750000,PE,30675,20,2669940,30580,20,30770,20,66340,42820,35093,1567154421,29000,54830,23805,37370,2740390
2760000,CE,21710,40,5358660,21675,20,21770,20,124280,97340,20212,1567154421,27560,31100,11820,22870,2740390
2760000,PE,36400,20,665840,36125,20,36500,20,43940,33300,38738,1567154421,36935,61575,28020,43235,2740390
2770000,CE,17990,20,4228160,17895,40,17985,20,46600,116980,17029,1567154421,23905,26305,10060,19065,2740390
2770000,PE,42830,20,357020,42380,120,42760,20,42920,32280,46526,1567154421,42180,69195,33100,49575,2740390
2780000,CE,14830,20,5403700,14740,20,14800,20,153060,143160,14307,1567154421,17000,21900,8175,16020,2740390
2780000,PE,49495,20,110400,48805,60,49345,20,45720,28100,52201,1567154421,51035,76665,38715,56015,2740390
2790000,CE,12020,120,3407480,11945,20,12015,100,60040,80040,11477,1567154421,14400,18125,6575,13280,2740390
2790000,PE,56500,20,18640,55795,20,57285,20,32800,25520,63322,1567154421,55000,85815,45500,62795,2740390
2690000,CE,66900,20,8820,65500,320,67195,80,17060,13360,53539,1567154482,67305,79215,42590,67695,2740360
2690000,PE,10480,20,3550560,10440,20,10500,40,52200,45480,14904,1567154482,14400,21940,8455,14380,2740360
2700000,CE,58745,20,374100,58010,20,58715,20,36240,28480,47602,1567154482,62580,72130,35000,54730,2740360
2700000,PE,12620,20,9451300,12550,20,12625,80,136640,160800,17556,1567154482,16000,25935,10195,17240,2740360
2710000,CE,51000,20,315640,50790,20,51450,20,28760,28120,40242,1567154482,56055,64595,30000,50375,2740360
2710000,PE,15005,20,3583040,15005,40,15100,40,46580,98600,20894,1567154482,20280,30465,12230,20640,2740360
2720000,CE,44100,280,1163580,43800,200,44095,20,36680,32520,34308,1567154482,49845,56835,24320,43110,2740360
2720000,PE,17805,20,4593000,17870,20,17960,40,94720,57160,23776,1567154482,25000,35500,14550,24030,2740360
2730000,CE,37110,20,2191560,36960,20,37265,40,46120,48780,30442,1567154482,35110,49640,21510,36655,2740360
2730000,PE,21255,60,3379960,21230,20,21300,20,69140,41300,27241,1567154482,16800,41920,16800,27925,2740360
2740000,CE,31330,40,2929680,31270,20,31425,20,83680,59060,27704,1567154482,39630,42985,17775,31680,2740360
2740000,PE,25470,20,2380520,25410,20,25555,20,48800,34280,30424,1567154482,32900,48050,20345,32170,2740360
2750000,CE,26300,20,6776880,26255,40,26300,20,84060,117780,23405,1567154482,28505,36490,14500,26750,2740360
2750000,PE,29930,20,2677620,29975,40,30205,80,68360,44640,35080,1567154482,29000,54830,23805,37370,2740360
2760000,CE,21945,40,5367940,21930,40,22000,240,126100,97800,20215,1567154482,27560,31100,11820,22870,2740360
2760000,PE,35980,20,666300,35685,20,35970,20,44140,33080,38737,1567154482,36935,61575,28020,43235,2740360
2770000,CE,18105,40,4235060,18105,40,18190,20,47100,117420,17031,1567154482,23905,26305,10060,19065,2740360
2770000,PE,42270,20,357180,41825,20,42185,40,42840,32140,46524,1567154482,42180,69195,33100,49575,2740360
2780000,CE,14815,20,5416620,14780,60,14845,20,152120,142040,14309,1567154482,17000,21900,8175,16020,2740360
2780000,PE,48305,20,110480,48120,40,48760,20,45680,28080,52198,1567154482,51035,76665,38715,56015,2740360
2790000,CE,11965,20,3415160,11930,40,12005,20,59540,81480,11478,1567154482,14400,18125,6575,13280,2740360
2790000,PE,56500,20,18640,55210,20,56500,340,32800,25460,63322,1567154482,55000,85815,45500,62795,2740360
2690000,CE,66900,20,8820,66100,320,67800,320,17040,13360,53539,1567154541,67305,79215,42590,67695,2741140
2690000,PE,10155,20,3556620,10125,20,10165,300,54400,44740,14896,1567154541,14400,21940,8455,14380,2741140
2700000,CE,58635,20,374200,58815,20,59335,20,36220,29000,47605,1567154541,62580,72130,35000,54730,2741140
2700000,PE,12275,40,9471940,12245,40,12290,60,138140,163600,17545,1567154541,16000,25935,10195,17240,2741140
2710000,CE,51500,60,316060,51415,20,52075,20,28820,28640,40257,1567154541,56055,64595,30000,50375,2741140
2710000,PE,14780,20,3587680,14725,20,14810,20,45900,97760,20886,1567154541,20280,30465,12230,20640,2741140
2720000,CE,44215,20,1165640,44335,60,44670,20,36600,32020,34326,1567154541,49845,56835,24320,43110,2741140
2720000,PE,17550,20,4599000,17470,20,17580,40,95100,56460,23768,1567154541,25000,35500,14550,24030,2741140
2730000,CE,37600,20,2194660,37535,40,37780,80,46960,48400,30452,1567154541,35110,49640,21510,36655,2741140
2730000,PE,20925,60,3386720,20845,40,20935,60,69220,40200,27229,1567154541,16800,41920,16800,27925,2741140
2740000,CE,31810,20,2939260,31805,20,31930,40,82240,58660,27718,1567154541,39630,42985,17775,31680,2741140
2740000,PE,24845,20,2387780,24900,20,25045,20,46600,35440,30408,1567154541,32900,48050,20345,32170,2741140
2750000,CE,26585,20,6791600,26595,40,26690,40,82800,120080,23412,1567154541,28505,36490,14500,26750,2741140
2750000,PE,29475,20,2683920,29520,20,29720,20,68200,41920,35067,1567154541,29000,54830,23805,37370,2741140
2760000,CE,22320,20,5379880,22270,20,22360,220,126780,108940,20220,1567154541,27560,31100,11820,22870,2741140
2760000,PE,35235,20,667900,35085,80,35365,100,44180,33360,38728,1567154541,36935,61575,28020,43235,2741140
2770000,CE,18435,20,4247980,18380,20,18470,40,47840,115840,17034,1567154541,23905,26305,10060,19065,2741140
2770000,PE,41440,20,357500,41130,100,41460,100,42860,32220,46520,1567154541,42180,69195,33100,49575,2741140
2780000,CE,15200,20,5429560,15140,40,15195,340,153020,141000,14310,1567154541,17000,21900,8175,16020,2741140
2780000,PE,47800,20,110500,47455,100,48065,40,45760,27940,52197,1567154541,51035,76665,38715,56015,2741140
2790000,CE,12275,20,3421060,12255,60,12330,20,59480,80260,11479,1567154541,14400,18125,6575,13280,2741140
2790000,PE,56500,20,18640,54485,20,55880,40,32860,25380,63322,1567154541,55000,85815,45500,62795,2741140
2690000,CE,66900,20,8820,66105,60,67795,20,16880,13620,53539,1567154602,67305,79215,42590,67695,2741725
2690000,PE,9815,20,3568300,9790,20,9865,20,54680,43860,14879,1567154602,14400,21940,8455,14380,2741725
2700000,CE,59890,20,375360,58665,20,59380,20,35200,28580,47643,1567154602,62580,72130,35000,54730,2741725
2700000,PE,11930,20,9509340,11875,20,11940,20,140040,162300,17522,1567154602,16000,25935,10195,17240,2741725
2710000,CE,52105,20,317480,51175,40,51925,20,28060,28360,40312,1567154602,56055,64595,30000,50375,2741725
2710000,PE,14365,20,3602160,14295,20,14390,60,46420,95280,20858,1567154602,20280,30465,12230,20640,2741725
2720000,CE,44335,20,1167400,44335,20,44700,20,35980,32400,34343,1567154602,49845,56835,24320,43110,2741725
2720000,PE,17060,40,4614700,17045,80,17125,40,94520,56380,23744,1567154602,25000,35500,14550,24030,2741725
2730000,CE,37515,100,2201280,37585,20,37785,20,46020,47220,30476,1567154602,35110,49640,21510,36655,2741725
2730000,PE,20530,20,3406900,20405,20,20515,60,70340,42220,27186,1567154602,16800,41920,16800,27925,2741725
2740000,CE,31745,20,2954800,31630,40,31770,40,78640,59360,27742,1567154602,39630,42985,17775,31680,2741725
2740000,PE,24580,20,2399460,24370,20,24500,20,48940,34880,30376,1567154602,32900,48050,20345,32170,2741725
2750000,CE,26490,40,6823800,26420,40,26535,20,80140,124160,23429,1567154602,28505,36490,14500,26750,2741725
2750000,PE,29170,20,2696100,29040,20,29220,20,67300,43260,35037,1567154602,29000,54830,23805,37370,2741725
2760000,CE,22190,20,5419320,22120,80,22220,40,121600,99760,20238,1567154602,27560,31100,11820,22870,2741725
2760000,PE,34800,20,669760,34535,20,34820,60,44040,32400,38714,1567154602,36935,61575,28020,43235,2741725
2770000,CE,18265,80,4272000,18230,20,18320,220,47740,114220,17044,1567154602,23905,26305,10060,19065,2741725
2770000,PE,40620,20,358300,40580,20,41030,40,43160,31340,46505,1567154602,42180,69195,33100,49575,2741725
2780000,CE,15015,40,5458480,14975,20,15030,40,149320,141440,14316,1567154602,17000,21900,8175,16020,2741725
2780000,PE,47000,20,110660,46910,40,47465,80,45860,27040,52189,1567154602,51035,76665,38715,56015,2741725
2790000,CE,12110,20,3436320,12085,100,12170,80,59660,82180,11484,1567154602,14400,18125,6575,13280,2741725
2790000,PE,53095,20,18660,53815,20,55095,40,33060,24380,63311,1567154602,55000,85815,45500,62795,2741725
2690000,CE,66900,20,8820,64010,20,65700,320,16780,13600,53539,1567154661,67305,79215,42590,67695,2739185
2690000,PE,10470,20,3576960,10435,20,10485,300,56640,45620,14867,1567154661,14400,21940,8455,14380,2739185
2700000,CE,57110,20,375560,56415,40,57110,40,35840,28620,47648,1567154661,62580,72130,35000,54730,2739185
2700000,PE,12750,20,9532100,12665,40,12730,80,142300,162820,17509,1567154661,16000,25935,10195,17240,2739185
2710000,CE,49795,20,317800,49445,20,49860,20,29120,29040,40322,1567154661,56055,64595,30000,50375,2739185
2710000,PE,15235,20,3610840,15200,60,15235,20,46260,94540,20843,1567154661,20280,30465,12230,20640,2739185
2720000,CE,42825,40,1169980,42395,20,42865,20,36820,33560,34361,1567154661,49845,56835,24320,43110,2739185
2720000,PE,18125,20,4628140,18115,20,18230,20,96640,56200,23727,1567154661,25000,35500,14550,24030,2739185
2730000,CE,36000,20,2204120,35915,40,36075,80,46460,47880,30484,1567154661,35110,49640,21510,36655,2739185
2730000,PE,21610,20,3419680,21540,40,21640,40,71100,38980,27164,1567154661,16800,41920,16800,27925,2739185
2740000,CE,30305,20,2964180,30290,40,30455,60,78140,59160,27752,1567154661,39630,42985,17775,31680,2739185
2740000,PE,25795,20,2406600,25790,20,25950,20,51620,36500,30361,1567154661,32900,48050,20345,32170,2739185
2750000,CE,25220,40,6847600,25220,40,25330,40,82240,124800,23438,1567154661,28505,36490,14500,26750,2739185
2750000,PE,30630,20,2704660,30485,20,30645,20,68860,40940,35020,1567154661,29000,54830,23805,37370,2739185
2760000,CE,21175,20,5435640,21170,20,21265,60,123480,103240,20242,1567154661,27560,31100,11820,22870,2739185
2760000,PE,36615,40,670740,36320,240,36660,20,44480,30480,38710,1567154661,36935,61575,28020,43235,2739185
2770000,CE,17495,20,4288480,17420,280,17495,40,48860,114540,17047,1567154661,23905,26305,10060,19065,2739185
2770000,PE,42845,20,358420,42445,20,42835,20,42960,32000,46504,1567154661,42180,69195,33100,49575,2739185
2780000,CE,14325,80,5469720,14295,20,14350,20,151140,143020,14317,1567154661,17000,21900,8175,16020,2739185
2780000,PE,49475,20,110720,48910,60,49480,20,45940,27880,52187,1567154661,51035,76665,38715,56015,2739185
2790000,CE,11475,60,3447100,11460,40,11525,60,58460,84240,11485,1567154661,14400,18125,6575,13280,2739185
2790000,PE,57185,20,18740,55975,20,57480,40,32900,25220,63283,1567154661,55000,85815,45500,62795,2739185
2690000,CE,66900,20,8820,62505,20,63995,20,17580,14460,53539,1567154721,67305,79215,42590,67695,2737310
2690000,PE,11155,20,3585840,11080,80,11155,300,56520,49540,14857,1567154721,14400,21940,8455,14380,2737310
2700000,CE,55525,20,376100,55030,20,55575,40,35860,30760,47662,1567154721,62580,72130,35000,54730,2737310
2700000,PE,13355,20,9571680,13360,140,13440,40,145580,156180,17490,1567154721,16000,25935,10195,17240,2737310
2710000,CE,48490,20,318120,47930,40,48595,20,28800,28860,40332,1567154721,56055,64595,30000,50375,2737310
2710000,PE,16140,40,3619720,16050,20,16140,20,47220,95120,20830,1567154721,20280,30465,12230,20640,2737310
2720000,CE,41475,20,1170700,41115,20,41535,20,36500,34620,34366,1567154721,49845,56835,24320,43110,2737310
2720000,PE,19160,20,4647680,19090,20,19200,20,101160,54300,23705,1567154721,25000,35500,14550,24030,2737310
2730000,CE,34915,20,2208600,34935,20,35120,40,46380,48420,30495,1567154721,35110,49640,21510,36655,2737310
2730000,PE,22730,20,3431860,22755,20,22870,20,73480,36580,27146,1567154721,16800,41920,16800,27925,2737310
2740000,CE,29470,80,2975860,29365,40,29540,80,76120,60260,27762,1567154721,39630,42985,17775,31680,2737310
2740000,PE,27295,20,2413140,27090,20,27260,240,49860,37100,30350,1567154721,32900,48050,20345,32170,2737310
2750000,CE,24405,20,6868520,24365,40,24470,20,77820,125100,23443,1567154721,28505,36490,14500,26750,2737310
2750000,PE,32170,20,2714260,32025,60,32175,40,65420,40080,35006,1567154721,29000,54830,23805,37370,2737310
2760000,CE,20490,20,5448860,20350,40,20485,40,120400,104960,20244,1567154721,27560,31100,11820,22870,2737310
2760000,PE,38110,20,671800,37835,100,38230,20,44280,30340,38707,1567154721,36935,61575,28020,43235,2737310
2770000,CE,16795,20,4299600,16795,20,16890,20,43340,115620,17048,1567154721,23905,26305,10060,19065,2737310
2770000,PE,44715,20,359260,44295,20,44665,100,43220,31820,46496,1567154721,42180,69195,33100,49575,2737310
2780000,CE,13850,20,5484920,13795,40,13860,60,148660,144980,14316,1567154721,17000,21900,8175,16020,2737310
2780000,PE,51205,20,110960,50830,60,51490,60,46040,27940,52182,1567154721,51035,76665,38715,56015,2737310
2790000,CE,11180,40,3461880,11135,40,11225,20,58880,84700,11485,1567154721,14400,18125,6575,13280,2737310
2790000,PE,57500,20,18780,57925,20,59490,20,32100,24380,63269,1567154721,55000,85815,45500,62795,2737310
2690000,CE,60205,60,8920,59705,40,61385,80,17940,14500,53619,1567154779,67305,79215,42590,67695,2733755
2690000,PE,11860,20,3609560,11820,220,11895,20,55860,45120,14836,1567154779,14400,21940,8455,14380,2733755
2700000,CE,52330,20,378260,52450,20,53215,40,34780,28940,47696,1567154779,62580,72130,35000,54730,2733755
2700000,PE,14215,40,9635220,14185,80,14260,40,145920,154420,17468,1567154779,16000,25935,10195,17240,2733755
2710000,CE,45900,20,319260,45605,20,46195,20,29060,28620,40352,1567154779,56055,64595,30000,50375,2733755
2710000,PE,17010,20,3633980,16940,20,17040,60,45280,94500,20814,1567154779,20280,30465,12230,20640,2733755
2720000,CE,38770,20,1177140,38845,40,39435,80,36580,34740,34396,1567154779,49845,56835,24320,43110,2733755
2720000,PE,20310,20,4672480,20250,20,20385,20,95460,54000,23684,1567154779,25000,35500,14550,24030,2733755
2730000,CE,33020,20,2218520,32895,20,33115,20,46540,49460,30509,1567154779,35110,49640,21510,36655,2733755
2730000,PE,24090,20,3454900,23945,20,24050,40,70000,35880,27122,1567154779,16800,41920,16800,27925,2733755
2740000,CE,27585,180,3010460,27685,20,27835,20,70340,67440,27767,1567154779,39630,42985,17775,31680,2733755
2740000,PE,28710,20,2432980,28650,40,28810,20,47640,36320,30332,1567154779,32900,48050,20345,32170,2733755
2750000,CE,22930,20,6917160,22930,20,23000,20,80860,121420,23442,1567154779,28505,36490,14500,26750,2733755
2750000,PE,33845,20,2736200,33840,240,34060,20,69720,38720,34992,1567154779,29000,54830,23805,37370,2733755
2760000,CE,19080,20,5491360,19095,20,19200,20,127580,101460,20238,1567154779,27560,31100,11820,22870,2733755
2760000,PE,40165,20,675340,39855,20,40170,100,44380,32040,38711,1567154779,36935,61575,28020,43235,2733755
2770000,CE,15740,60,4329740,15745,20,15820,40,43840,114100,17041,1567154779,23905,26305,10060,19065,2733755
2770000,PE,46545,100,361120,46455,40,46760,100,42920,31420,46495,1567154779,42180,69195,33100,49575,2733755
2780000,CE,12890,40,5528580,12860,60,12890,40,147420,142860,14306,1567154779,17000,21900,8175,16020,2733755
2780000,PE,53900,20,111340,53310,20,54045,40,45280,27700,52184,1567154779,51035,76665,38715,56015,2733755
2790000,CE,10295,20,3490280,10265,20,10300,200,51100,87540,11477,1567154779,14400,18125,6575,13280,2733755
2790000,PE,60400,20,18800,60575,20,61800,340,32040,24500,63266,1567154779,55000,85815,45500,62795,2733755
2690000,CE,59800,80,9020,62300,340,63695,80,18100,14260,53687,1567154841,67305,79215,42590,67695,2735570
2690000,PE,11160,60,3622640,11180,40,11260,40,53400,48940,14824,1567154841,14400,21940,8455,14380,2735570
2700000,CE,55075,20,378800,54940,20,55510,20,35300,28680,47704,1567154841,62580,72130,35000,54730,2735570
2700000,PE,13535,20,9669420,13535,220,13615,40,143760,161280,17456,1567154841,16000,25935,10195,17240,2735570
2710000,CE,47690,20,319780,47870,20,48455,40,29500,28000,40363,1567154841,56055,64595,30000,50375,2735570
2710000,PE,16270,20,3646820,16185,220,16280,20,46500,94380,20801,1567154841,20280,30465,12230,20640,2735570
2720000,CE,41060,20,1181220,40975,20,41405,240,37360,34420,34417,1567154841,49845,56835,24320,43110,2735570
2720000,PE,19120,40,4681680,19215,260,19320,20,94740,58480,23677,1567154841,25000,35500,14550,24030,2735570
2730000,CE,34700,160,2223720,34670,20,34855,160,47620,48960,30517,1567154841,35110,49640,21510,36655,2735570
2730000,PE,22775,20,3469060,22800,20,22905,60,69200,38840,27108,1567154841,16800,41920,16800,27925,2735570
2740000,CE,29305,40,3022240,29190,20,29305,40,73080,65460,27770,1567154841,39630,42985,17775,31680,2735570
2740000,PE,27235,20,2440900,27210,40,27350,20,44660,42840,30325,1567154841,32900,48050,20345,32170,2735570
2750000,CE,24315,20,6953760,24360,20,24400,40,81240,120200,23444,1567154841,28505,36490,14500,26750,2735570
2750000,PE,32240,20,2744360,32225,200,32420,20,66120,44580,34987,1567154841,29000,54830,23805,37370,2735570
2760000,CE,20435,20,5513400,20235,20,20330,40,131780,102800,20237,1567154841,27560,31100,11820,22870,2735570
2760000,PE,38530,20,676660,38100,40,38475,100,44440,32420,38713,1567154841,36935,61575,28020,43235,2735570
2770000,CE,16735,20,4341880,16745,20,16810,40,47520,114720,17039,1567154841,23905,26305,10060,19065,2735570
2770000,PE,45355,20,362460,44355,60,44815,100,42780,31760,46497,1567154841,42180,69195,33100,49575,2735570
2780000,CE,13730,20,5547200,13685,40,13765,80,153640,142680,14303,1567154841,17000,21900,8175,16020,2735570
2780000,PE,51580,60,112640,50755,40,51485,60,45420,27600,52177,1567154841,51035,76665,38715,56015,2735570
2790000,CE,11100,40,3502200,11070,60,11150,60,53000,85860,11474,1567154841,14400,18125,6575,13280,2735570
2790000,PE,60400,20,18800,58070,20,59700,340,31880,24620,63266,1567154841,55000,85815,45500,62795,2735570
2690000,CE,64080,20,9220,62930,40,64590,20,18040,14380,53913,1567154900,67305,79215,42590,67695,2737365
2690000,PE,11035,20,3637420,11030,40,11105,60,55200,45420,14809,1567154900,14400,21940,8455,14380,2737365
2700000,CE,56050,20,379300,55385,20,56095,40,35200,28620,47714,1567154900,62580,72130,35000,54730,2737365
2700000,PE,13415,20,9694980,13325,40,13415,80,149540,158220,17445,1567154900,16000,25935,10195,17240,2737365
2710000,CE,48600,20,319820,48610,20,49095,20,29240,27980,40364,1567154900,56055,64595,30000,50375,2737365
2710000,PE,16025,20,3652400,15965,20,16050,20,47820,95200,20793,1567154900,20280,30465,12230,20640,2737365
2720000,CE,41640,20,1183980,41435,80,41910,40,36960,34800,34435,1567154900,49845,56835,24320,43110,2737365
2720000,PE,19085,20,4689860,18965,20,19090,20,95640,60660,23669,1567154900,25000,35500,14550,24030,2737365
2730000,CE,35240,40,2228120,35095,20,35300,20,47120,49680,30526,1567154900,35110,49640,21510,36655,2737365
2730000,PE,22400,40,3488540,22315,20,22400,60,67280,38360,27083,1567154900,16800,41920,16800,27925,2737365
2740000,CE,29555,60,3034040,29520,40,29640,40,71620,66500,27776,1567154900,39630,42985,17775,31680,2737365
2740000,PE,26850,20,2446680,26775,60,26945,20,45860,41140,30318,1567154900,32900,48050,20345,32170,2737365
2750000,CE,24700,60,6987840,24785,40,24870,40,81800,117780,23449,1567154900,28505,36490,14500,26750,2737365
2750000,PE,31800,20,2752820,31690,60,31910,20,67200,40660,34978,1567154900,29000,54830,23805,37370,2737365
2760000,CE,20735,20,5541420,20750,20,20840,40,123100,99720,20238,1567154900,27560,31100,11820,22870,2737365
2760000,PE,37600,1500,679320,37650,20,38060,40,44140,32560,38709,1567154900,36935,61575,28020,43235,2737365
2770000,CE,17085,20,4355420,17110,20,17160,60,47580,115120,17039,1567154900,23905,26305,10060,19065,2737365
2770000,PE,44355,20,362740,43955,20,44385,120,42980,31580,46496,1567154900,42180,69195,33100,49575,2737365
2780000,CE,13950,40,5560260,13925,40,13995,40,152380,144740,14302,1567154900,17000,21900,8175,16020,2737365
2780000,PE,50385,20,112780,50225,40,50800,40,45240,27600,52175,1567154900,51035,76665,38715,56015,2737365
2790000,CE,11290,20,3510620,11285,40,11360,20,53600,85740,11474,1567154900,14400,18125,6575,13280,2737365
2790000,PE,60400,20,18800,57370,20,58990,20,31920,24560,63266,1567154900,55000,85815,45500,62795,2737365
2690000,CE,66405,20,9240,66105,20,67795,60,17980,14340,53940,1567154959,67305,79215,42590,67695,2740400
2690000,PE,9825,40,3655920,9760,40,9825,40,55020,46020,14786,1567154959,14400,21940,8455,14380,2740400
2700000,CE,58545,20,380120,58475,40,59220,20,35740,28560,47735,1567154959,62580,72130,35000,54730,2740400
2700000,PE,12025,40,9760500,11995,40,12050,300,134480,160780,17413,1567154959,16000,25935,10195,17240,2740400
2710000,CE,52135,120,320320,51340,20,52000,20,29400,27840,40381,1567154959,56055,64595,30000,50375,2740400
2710000,PE,14475,20,3670380,14425,20,14495,300,45380,97780,20766,1567154959,20280,30465,12230,20640,2740400
2720000,CE,44295,20,1186220,43935,20,44385,20,37040,34400,34451,1567154959,49845,56835,24320,43110,2740400
2720000,PE,17170,20,4708640,17115,20,17215,20,93720,62320,23646,1567154959,25000,35500,14550,24030,2740400
2730000,CE,37645,20,2236220,37465,20,37645,180,47360,47620,30548,1567154959,35110,49640,21510,36655,2740400
2730000,PE,20385,60,3525220,20370,20,20445,20,66700,39780,27022,1567154959,16800,41920,16800,27925,2740400
2740000,CE,31550,20,3054540,31500,100,31600,80,71860,60820,27795,1567154959,39630,42985,17775,31680,2740400
2740000,PE,24440,20,2462000,24355,20,24515,20,45840,39600,30286,1567154959,32900,48050,20345,32170,2740400
2750000,CE,26395,140,7036620,26300,20,26390,40,82900,118780,23464,1567154959,28505,36490,14500,26750,2740400
2750000,PE,28900,60,2766280,28900,640,29110,60,64560,42740,34954,1567154959,29000,54830,23805,37370,2740400
2760000,CE,22065,20,5561120,22000,60,22085,40,125500,99340,20243,1567154959,27560,31100,11820,22870,2740400
2760000,PE,34650,20,680900,34305,20,34815,100,44680,32860,38703,1567154959,36935,61575,28020,43235,2740400
2770000,CE,18145,20,4375540,18090,300,18170,20,47520,108540,17042,1567154959,23905,26305,10060,19065,2740400
2770000,PE,40795,20,364000,40565,20,41000,60,42460,32160,46480,1567154959,42180,69195,33100,49575,2740400
2780000,CE,14915,80,5586780,14840,300,14890,40,155500,141340,14303,1567154959,17000,21900,8175,16020,2740400
2780000,PE,47600,20,113440,46560,40,47350,40,45100,27800,52155,1567154959,51035,76665,38715,56015,2740400
2790000,CE,12075,20,3524780,12075,100,12145,40,55900,82500,11475,1567154959,14400,18125,6575,13280,2740400
2790000,PE,55000,20,18820,53955,20,55195,120,31980,24660,63257,1567154959,55000,85815,45500,62795,2740400
2690000,CE,66405,20,9240,65310,40,66500,40,17060,13740,53940,1567155021,67305,79215,42590,67695,2739720
2690000,PE,10335,20,3663640,10310,20,10375,40,57940,48240,14776,1567155021,14400,21940,8455,14380,2739720
2700000,CE,57715,20,381200,57560,100,58095,20,33040,28840,47765,1567155021,62580,72130,35000,54730,2739720
2700000,PE,12530,20,9801660,12505,20,12555,20,143720,163440,17391,1567155021,16000,25935,10195,17240,2739720
2710000,CE,51115,40,320500,50110,20,50710,40,29120,28040,40387,1567155021,56055,64595,30000,50375,2739720
2710000,PE,15000,40,3678680,14980,20,15060,20,47980,96880,20752,1567155021,20280,30465,12230,20640,2739720
2720000,CE,43575,20,1190040,43130,20,43575,20,36960,35260,34482,1567155021,49845,56835,24320,43110,2739720
2720000,PE,17935,20,4720900,17870,60,17930,300,94940,61640,23630,1567155021,25000,35500,14550,24030,2739720
2730000,CE,36700,40,2241040,36705,20,36835,80,46840,49680,30563,1567155021,35110,49640,21510,36655,2739720
2730000,PE,21135,20,3546140,21100,20,21200,60,70040,39400,26984,1567155021,16800,41920,16800,27925,2739720
2740000,CE,30915,20,3071240,30940,100,31070,40,71580,61620,27814,1567155021,39630,42985,17775,31680,2739720
2740000,PE,25380,20,2471300,25250,20,25385,20,48440,38060,30266,1567155021,32900,48050,20345,32170,2739720
2750000,CE,25975,20,7069780,25885,60,26000,80,85180,120920,23478,1567155021,28505,36490,14500,26750,2739720
2750000,PE,30000,40,2775800,29940,20,30130,20,65440,41400,34935,1567155021,29000,54830,23805,37370,2739720
2760000,CE,21630,20,5574520,21630,40,21730,320,130980,108600,20247,1567155021,27560,31100,11820,22870,2739720
2760000,PE,35990,20,681540,35725,20,35975,100,44700,32380,38699,1567155021,36935,61575,28020,43235,2739720
2770000,CE,17900,80,4395060,17850,20,17930,40,48960,113900,17047,1567155021,23905,26305,10060,19065,2739720
2770000,PE,41005,100,364440,41815,100,42150,100,43100,31920,46473,1567155021,42180,69195,33100,49575,2739720
2780000,CE,14675,20,5601420,14635,20,14700,20,155840,141480,14304,1567155021,17000,21900,8175,16020,2739720
